as_of_date,store_id,city,state,region,product_id,product_name,category,sub_category,on_hand_qty,reorder_point,avg_daily_sales,days_of_supply,is_stockout_risk
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Office Supplies,Binders,4,2,0.0333,120.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,Binders,4,2,0.0333,120.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-EN-10001415,Staple envelope,Office Supplies,Envelopes,4,2,0.0333,120.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,Envelopes,6,2,0.0556,108.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,Office Supplies,Envelopes,3,2,0.0222,135.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,Envelopes,3,2,0.0222,135.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,3,2,0.0444,67.50,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-FA-10002988,Ideal Clamps,Office Supplies,Fasteners,4,2,0.0333,120.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-LA-10000248,Avery 52,Office Supplies,Labels,1,2,0.0333,30.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-LA-10001297,Avery 473,Office Supplies,Labels,1,2,0.0778,12.86,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-LA-10001317,Avery 520,Office Supplies,Labels,5,2,0.0111,450.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-LA-10002034,Avery 478,Office Supplies,Labels,1,2,0.0556,18.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-LA-10003766,Self-Adhesive Removable Labels,Office Supplies,Labels,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Office Supplies,Paper,8,2,0.0667,120.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Office Supplies,Paper,6,2,0.0222,270.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-PA-10000477,Xerox 1952,Office Supplies,Paper,4,2,0.0222,180.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-PA-10001033,Xerox 1893,Office Supplies,Paper,1,2,0.0111,90.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,7,2,0.0111,630.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-PA-10001870,Xerox 202,Office Supplies,Paper,6,2,0.0222,270.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-PA-10001970,Xerox 1881,Office Supplies,Paper,6,2,0.0556,108.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-PA-10001972,Xerox 214,Office Supplies,Paper,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-PA-10002245,Xerox 1895,Office Supplies,Paper,0,2,0.0333,0.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-PA-10002377,Xerox 1916,Office Supplies,Paper,2,2,0.0333,60.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-PA-10002986,Xerox 1898,Office Supplies,Paper,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-PA-10003172,Xerox 1996,Office Supplies,Paper,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-PA-10003302,Xerox 1906,Office Supplies,Paper,3,2,0.1000,30.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-PA-10003651,Xerox 1968,Office Supplies,Paper,5,2,0.0778,64.29,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Paper,8,2,0.0222,360.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-PA-10004092,Tops Green Bar Computer Printout Paper,Office Supplies,Paper,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-PA-10004156,Xerox 188,Office Supplies,Paper,1,2,0.0333,30.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-PA-10004438,Xerox 1907,Office Supplies,Paper,5,2,0.0444,112.50,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-PA-10004735,Xerox 1905,Office Supplies,Paper,5,2,0.0667,75.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,Storage,6,2,0.0333,180.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,Storage,8,2,0.0333,240.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-ST-10001809,Fellowes Officeware Wire Shelving,Office Supplies,Storage,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,9,2,0.0444,202.50,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-ST-10002276,Safco Steel Mobile File Cart,Office Supplies,Storage,0,2,0.0222,0.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-ST-10002352,Iris Project Case,Office Supplies,Storage,2,2,0.0444,45.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-ST-10002790,Safco Industrial Shelving,Office Supplies,Storage,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,Office Supplies,Storage,0,2,0.0111,0.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-ST-10004123,Safco Industrial Wire Shelving System,Office Supplies,Storage,2,2,0.0333,60.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,OFF-ST-10004634,"Personal Folder Holder, Ebony",Office Supplies,Storage,1,2,0.0111,90.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,Technology,Accessories,8,2,0.0333,240.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,1,2,0.0556,18.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,2,2,0.0444,45.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,2,2,0.0333,60.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-AC-10002370,Maxell CD-R Discs,Technology,Accessories,5,2,0.0444,112.50,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,Technology,Accessories,3,2,0.0333,90.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers,8,2,0.0444,180.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,Machines,3,2,0.0444,67.50,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Technology,Machines,6,2,0.1222,49.09,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Technology,Phones,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-PH-10000576,AT&T 1080 Corded phone,Technology,Phones,5,2,0.0111,450.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-PH-10001363,Apple iPhone 5S,Technology,Phones,6,2,0.0111,540.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Technology,Phones,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-PH-10001459,Samsung Galaxy Mega 6.3,Technology,Phones,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-PH-10001468,Panasonic Business Telephones KX-T7736,Technology,Phones,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,Technology,Phones,9,2,0.0889,101.25,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-PH-10002115,Plantronics 81402,Technology,Phones,4,2,0.0111,360.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-PH-10002200,Samsung Galaxy Note 2,Technology,Phones,6,2,0.0222,270.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-PH-10002310,Panasonic KX T7731-B Digital phone,Technology,Phones,7,2,0.0556,126.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-PH-10002834,Google Nexus 5,Technology,Phones,8,2,0.1222,65.45,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,Technology,Phones,8,2,0.0444,180.00,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Technology,Phones,3,2,0.0778,38.57,f
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,Technology,Phones,2,2,0.0111,180.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-PH-10004389,Nokia Lumia 925,Technology,Phones,1,2,0.0556,18.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Phones,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-East-NewYorkCity-NewYork,New York City,New York,East,TEC-PH-10004774,Gear Head AU3700S Headset,Technology,Phones,6,2,0.0778,77.14,f
2017-12-30,UnitedStates-East-Newark-Delaware,Newark,Delaware,East,OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,Appliances,4,2,0.0778,51.43,f
2017-12-30,UnitedStates-East-Newark-Delaware,Newark,Delaware,East,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art,6,2,0.0667,90.00,f
2017-12-30,UnitedStates-East-Newark-Delaware,Newark,Delaware,East,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers,4,2,0.0333,120.00,f
2017-12-30,UnitedStates-East-Newark-Ohio,Newark,Ohio,East,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,5,2,0.0222,225.00,f
2017-12-30,UnitedStates-East-Newark-Ohio,Newark,Ohio,East,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,9,2,0.0556,162.00,f
2017-12-30,UnitedStates-East-Newark-Ohio,Newark,Ohio,East,OFF-AR-10004441,BIC Brite Liner Highlighters,Office Supplies,Art,7,2,0.0444,157.50,f
2017-12-30,UnitedStates-East-Newark-Ohio,Newark,Ohio,East,TEC-PH-10000576,AT&T 1080 Corded phone,Technology,Phones,4,2,0.0222,180.00,f
2017-12-30,UnitedStates-East-Newark-Ohio,Newark,Ohio,East,TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,Technology,Phones,3,2,0.0333,90.00,f
2017-12-30,UnitedStates-East-Oceanside-NewYork,Oceanside,New York,East,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,6,2,0.0222,270.00,f
2017-12-30,UnitedStates-East-Oceanside-NewYork,Oceanside,New York,East,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,0,2,0.0222,0.00,t
2017-12-30,UnitedStates-East-Oceanside-NewYork,Oceanside,New York,East,OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",Office Supplies,Binders,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-East-Paterson-NewJersey,Paterson,New Jersey,East,FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs,3,2,0.0333,90.00,f
2017-12-30,UnitedStates-East-Paterson-NewJersey,Paterson,New Jersey,East,FUR-CH-10004860,Global Low Back Tilter Chair,Furniture,Chairs,2,2,0.0333,60.00,t
2017-12-30,UnitedStates-East-Paterson-NewJersey,Paterson,New Jersey,East,FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,4,2,0.0111,360.00,f
2017-12-30,UnitedStates-East-Paterson-NewJersey,Paterson,New Jersey,East,OFF-FA-10001561,Stockwell Push Pins,Office Supplies,Fasteners,2,2,0.0333,60.00,t
2017-12-30,UnitedStates-East-Paterson-NewJersey,Paterson,New Jersey,East,OFF-PA-10001144,Xerox 1913,Office Supplies,Paper,2,2,0.0333,60.00,t
2017-12-30,UnitedStates-East-Paterson-NewJersey,Paterson,New Jersey,East,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,Supplies,7,2,0.0556,126.00,f
2017-12-30,UnitedStates-East-Paterson-NewJersey,Paterson,New Jersey,East,TEC-PH-10002103,Jabra SPEAK 410,Technology,Phones,1,2,0.0333,30.00,t
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Furniture,Chairs,8,2,0.0778,102.86,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,FUR-CH-10002961,"Leather Task Chair, Black",Furniture,Chairs,1,2,0.0111,90.00,t
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,Chairs,3,2,0.0222,135.00,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs,6,2,0.0444,135.00,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,7,2,0.0667,105.00,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,FUR-CH-10004540,Global Chrome Stack Chair,Furniture,Chairs,7,2,0.1111,63.00,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,FUR-FU-10000320,OIC Stacking Trays,Furniture,Furnishings,11,2,0.1000,110.00,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings,4,2,0.0667,60.00,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,FUR-FU-10001475,"Contract Clock, 14"", Brown",Furniture,Furnishings,7,2,0.0556,126.00,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,Furniture,Furnishings,7,2,0.0111,630.00,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,4,2,0.0778,51.43,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings,7,2,0.0556,126.00,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,FUR-FU-10004306,Electrix Halogen Magnifier Lamp,Furniture,Furnishings,4,2,0.0222,180.00,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,Furnishings,3,2,0.0222,135.00,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,FUR-TA-10000849,Bevis Rectangular Conference Tables,Furniture,Tables,5,2,0.0444,112.50,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,6,2,0.1333,45.00,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,0,2,0.0333,0.00,t
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,Art,10,2,0.0778,128.57,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,5,2,0.0778,64.29,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,OFF-AR-10004441,BIC Brite Liner Highlighters,Office Supplies,Art,4,2,0.0444,90.00,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,OFF-AR-10004757,Crayola Colored Pencils,Office Supplies,Art,7,2,0.0111,630.00,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,Office Supplies,Binders,0,2,0.0111,0.00,t
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,4,2,0.0333,120.00,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,6,2,0.0778,77.14,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,3,2,0.0111,270.00,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,10,2,0.0778,128.57,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Office Supplies,Binders,4,2,0.0444,90.00,f
2017-12-30,UnitedStates-East-Philadelphia-Pennsylvania,Philadelphia,Pennsylvania,East,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,8,2,0.0333,240.00,f
